SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchDate,ExitDate,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority
50853,31169,2025,Normal,Creator,3 in 1,Typewriter with Flowers,31169-1,29.99,363.0,,Box,Retail,26.2,19.1,7.2,,8.0,,285,484,X,0,23.95,,01/01/2025 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
50647,31170,2025,Normal,Creator,3 in 1,Pink Flamingo,31170-1,24.99,288.0,,Box,Retail,19.1,26.2,6.1,,8.0,,18,914,X,0,,,01/03/2025 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
51177,31172,2025,Normal,Creator,3 in 1,Record Player with Flowers,31172-1,29.99,366.0,,Box,Retail,,,,,8.0,,6,280,X,0,,,,,0,0,0,0,0
30322,31197,2020,Normal,Art,Pop Art,Andy Warhol's Marilyn Monroe,31197-1,119.99,3341.0,,Box,LEGO exclusive,41.5,40.2,5.3,1.44,18.0,,1733,587,X,3,91.87,93.73,01/08/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
30323,31198,2020,Normal,Art,Music,The Beatles,31198-1,119.99,2933.0,,Box,LEGO exclusive,41.5,40.2,5.3,1.52,18.0,,1661,621,X,0,142.71,120.0,01/08/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
30324,31199,2020,Normal,Art,Licensed,Marvel Studios Iron Man,31199-1,119.99,3167.0,,Box,LEGO exclusive,41.5,40.2,5.3,1.7,18.0,,2854,1311,X,5,137.77,94.99,01/08/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
30325,31200,2020,Normal,Art,Licensed,Star Wars The Sith,31200-1,119.99,3406.0,,Box,LEGO exclusive,41.5,40.2,5.3,1.69,18.0,,4542,1587,X,11,122.56,82.29,01/08/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
30793,31201,2021,Normal,Art,Licensed,Harry Potter Hogwarts Crests,31201-1,119.99,4249.0,,Box,Retail,40.4,37.8,5.0,,18.0,,2833,1128,X,0,96.65,87.69,01/01/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
30831,31202,2021,Normal,Art,Licensed,Disney's Mickey Mouse,31202-1,119.99,2658.0,,Box,Retail,40.4,37.8,5.0,,18.0,,2582,888,X,5,104.29,74.12,01/01/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
31027,31203,2021,Normal,Art,Miscellaneous,World Map,31203-1,249.99,11695.0,,Box,Retail,55.2,38.4,15.2,,18.0,,3768,2085,X,5,364.72,424.7,01/06/2021 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
31028,31204,2022,Normal,Art,Music,Elvis Presley  'The King',31204-1,119.99,3445.0,,Box,Retail,40.4,37.8,5.0,,18.0,,701,486,X,0,124.97,119.99,01/03/2022 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
31029,31205,2022,Normal,Art,Licensed,Jim Lee Batman Collection,31205-1,119.99,4167.0,,Box,Retail,40.4,37.8,5.0,,18.0,,2001,1070,X,0,146.22,152.52,01/03/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
33692,31206,2022,Normal,Art,Music,The Rolling Stones,31206-1,149.99,1998.0,,Box,Retail - limited,32.2,38.0,21.0,,18.0,,902,517,X,0,121.51,,01/06/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
33693,31207,2022,Normal,Art,Miscellaneous,Floral Art,31207-1,79.99,2870.0,,Box,Retail,27.0,38.0,7.4,,18.0,,1171,456,X,0,81.22,45.0,01/08/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
34404,31208,2023,Normal,Art,Paintings,Hokusai - The Great Wave,31208-1,99.99,1810.0,,Box,Retail,48.0,37.8,11.2,2.96,18.0,,5680,2208,X,5,86.04,54.42,01/01/2023 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
45422,31209,2023,Normal,Art,Licensed,The Amazing Spider-Man,31209-1,199.99,2099.0,,Box,Retail,37.8,58.2,11.8,,18.0,,1064,771,X,0,154.32,130.33,01/08/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
45423,31210,2023,Normal,Art,Miscellaneous,Modern Art,31210-1,49.99,805.0,,Box,Retail,38.2,26.2,9.4,,18.0,,554,259,X,0,43.38,,01/08/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
48363,31211,2024,Normal,Art,The Fauna Collection,The Fauna Collection - Macaw Parrots,31211-1,59.99,644.0,,Box,Retail,38.2,26.2,7.1,,18.0,,953,617,X,0,39.69,,01/01/2024 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
48955,31212,2024,Normal,Art,Miscellaneous,The Milky Way Galaxy,31212-1,199.99,3091.0,,Box,LEGO exclusive,55.5,37.8,13.2,,18.0,,1471,1826,X,0,173.77,155.0,15/05/2024 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
48956,31213,2024,Normal,Art,Paintings,Mona Lisa,31213-1,99.99,1503.0,,Box,Retail,35.4,37.8,11.8,2.266,18.0,,1158,904,X,4,78.3,60.0,01/10/2024 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
50638,31214,2025,Normal,Art,Pop Art,LOVE,31214-1,79.99,791.0,,Box,Retail,,,,,18.0,,701,650,X,0,73.22,,,,0,0,0,0,0
50639,31215,2025,Normal,Art,Paintings,Vincent van Gogh – Sunflowers,31215-1,199.99,2615.0,,Box,LEGO exclusive,37.8,55.5,13.2,,18.0,,44,885,X,0,,,01/05/2025 00:00:00,,0,0,0,0,0
9276,40025,2012,Normal,Creator,Promotional,New York Taxi,40025-1,4.99,44.0,,Polybag,Retail - limited,,,,,6.0,,830,746,X,6,17.07,5.03,,,0,0,0,0,0
9277,40026,2012,Normal,Creator,Promotional,Statue Of Liberty,40026-1,4.99,39.0,,Polybag,Retail - limited,,,,,6.0,,1733,717,X,3,16.0,4.99,,,0,0,0,0,0
8821,40028,2011,Normal,Harry Potter,Mini Building Set,Mini Hogwarts Express,40028-1,4.99,64.0,,Polybag,Promotional,,,,,6.0,12.0,2513,1385,X,8,16.86,7.7,,,0,0,0,0,0
10350,40073,2013,Normal,Creator,Miscellaneous,Panda,40073-1,,70.0,,Polybag,{Not specified},,,,,6.0,,200,759,X,0,14.98,8.75,,,0,0,0,0,0
22818,40078,2013,Normal,Creator,Promotional,Hot Dog Stand,40078-1,,39.0,2.0,Polybag,LEGO exclusive,17.0,17.0,0.8,,,,4102,1935,X,8,10.09,7.25,01/06/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
22920,40079,2013,Normal,Creator,Promotional,Mini VW T1 Camper Van,40079-1,,76.0,,Polybag,LEGO exclusive,20.0,19.5,1.3,,,,5430,2310,X,8,32.22,18.67,01/09/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
22408,40080,2013,Normal,Friends,Accessories,Friends Pencil Holder,40080-1,14.99,138.0,,Box,LEGO exclusive,26.2,14.1,6.1,0.26,6.0,,941,540,X,0,,,01/03/2013 00:00:00,31/12/2015 00:00:00,0,0,0,0,0
23027,40082,2013,Normal,Creator,Seasonal,Christmas Tree Stand,40082-1,,115.0,2.0,Box,LEGO exclusive,14.0,12.0,5.9,,,,5209,2159,X,3,42.13,31.66,01/09/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
23028,40083,2013,Normal,Creator,Seasonal,Christmas Tree Truck,40083-1,,118.0,1.0,Box,LEGO exclusive,14.1,12.2,6.1,,7.0,,6031,2071,X,4,47.01,28.13,01/09/2013 00:00:00,31/12/2013 00:00:00,0,0,0,0,0
23926,40106,2014,Normal,Creator,Seasonal,Toy Workshop,40106-1,,107.0,2.0,Box,LEGO exclusive,14.0,12.0,6.0,,7.0,,8001,1980,X,9,27.66,17.85,01/10/2014 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
24032,40107,2014,Normal,Creator,Seasonal,Winter Skating Scene,40107-1,,129.0,2.0,Box,LEGO exclusive,14.0,12.0,6.0,,7.0,,7141,1698,X,9,17.36,11.29,01/11/2014 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
23658,40108,2014,Normal,Creator,Promotional,Balloon Cart,40108-1,4.99,66.0,2.0,Polybag,LEGO exclusive,17.0,17.0,1.1,,,,6455,2412,X,5,17.7,10.33,01/06/2014 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
23728,40109,2014,Normal,Creator,Promotional,MINI Cooper,40109-1,,59.0,,Polybag,LEGO exclusive,17.0,17.0,1.1,,,,6226,1856,X,9,22.37,15.66,01/06/2014 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
23498,40110,2014,Normal,City,Police,LEGO City Coin Bank,40110-1,14.99,122.0,1.0,Box,LEGO exclusive,14.0,19.0,7.0,0.25,6.0,,2410,1411,X,0,20.56,8.0,01/03/2014 00:00:00,31/12/2015 00:00:00,0,0,0,0,0
23677,40112,2014,Normal,Friends,Accessories,Catwalk Phone Stand,40112-1,14.99,144.0,,Box,LEGO exclusive,19.1,14.1,7.1,,,,623,518,X,0,10.0,1.9,01/06/2014 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
23288,40114,2014,Normal,Friends,Accessories,Buildable Jewellery Box,40114-1,14.99,201.0,,{Not specified},{Not specified},26.2,14.1,7.2,0.35,6.0,,873,431,X,9,,,01/01/2014 00:00:00,31/12/2015 00:00:00,0,0,0,0,0
24089,40140,2015,Normal,Creator,Promotional,Flower Cart,40140-1,4.99,71.0,1.0,Polybag,LEGO exclusive,17.0,17.0,1.3,,7.0,,7814,2593,X,9,17.09,12.23,01/01/2015 00:00:00,31/12/2015 00:00:00,0,0,0,0,0
24539,40156,2015,Normal,Friends,Accessories,Organiser,40156-1,16.99,171.0,,Box,LEGO exclusive,26.2,19.1,9.1,,7.0,,636,319,X,0,18.56,14.75,01/06/2015 00:00:00,31/12/2016 00:00:00,0,0,0,0,0
26078,40167,2016,Normal,Duplo,My First,My First Set,40167-1,,10.0,,Polybag,LEGO exclusive,20.0,20.0,1.3,,2.0,,373,42,X,0,3.46,2.55,01/01/2016 00:00:00,31/12/2016 00:00:00,0,0,0,0,0
27302,40170,2017,Normal,City,Miscellaneous,Build My City Accessory Set,40170-1,9.99,100.0,,Box,LEGO exclusive,16.5,12.0,4.5,,,,3171,1546,X,12,19.69,10.01,01/08/2017 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
26836,40171,2017,Normal,Friends,Miscellaneous,Hedgehog Storage,40171-1,12.99,249.0,,Box,LEGO exclusive,19.1,14.1,7.1,,6.0,,944,367,X,0,18.52,10.89,01/01/2017 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
27047,40175,2017,Normal,City,Police,City Police Mission Pack,40175-1,,48.0,1.0,Polybag,Promotional,17.0,17.0,1.4,,,,993,1142,X,0,7.63,3.45,01/01/2017 00:00:00,31/12/2017 00:00:00,0,0,0,0,0
27215,40176,2017,Normal,Star Wars,Rogue One,Scarif Stormtrooper,40176-1,,25.0,1.0,Polybag,LEGO exclusive,14.0,14.0,0.9,,,,8528,2900,X,8,31.9,24.93,01/07/2017 00:00:00,31/12/2017 00:00:00,0,0,0,0,0
27295,40177,2017,Normal,City,Jungle,City Jungle Explorer Kit,40177-1,,40.0,1.0,Polybag,LEGO exclusive,20.0,20.0,2.0,0.063,6.0,,1056,1673,X,4,11.64,10.38,01/07/2017 00:00:00,31/12/2017 00:00:00,0,0,0,0,0
26089,40220,2016,Normal,Creator,Promotional,London Bus,40220-1,9.99,118.0,,Box,LEGO exclusive,14.0,20.1,6.0,,7.0,,17111,1237,X,19,10.78,5.83,01/06/2016 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
24991,40221,2016,Normal,Creator,Promotional,Fountain,40221-1,,105.0,2.0,Box,LEGO exclusive,14.0,12.0,4.5,,7.0,,9401,2108,X,29,20.76,15.31,01/06/2016 00:00:00,31/12/2016 00:00:00,0,0,0,0,0
27116,40251,2017,Normal,Creator,Promotional,Mini Piggy Bank,40251-1,,248.0,,Box,LEGO exclusive,26.2,14.0,6.0,,7.0,,4325,397,X,0,18.5,7.5,01/06/2017 00:00:00,31/12/2017 00:00:00,0,0,0,0,0
26923,40252,2017,Normal,Creator,Promotional,Mini Volkswagen Beetle,40252-1,,141.0,,Box,LEGO exclusive,19.0,14.0,4.5,0.151,8.0,,7667,1717,X,5,26.82,16.8,01/01/2017 00:00:00,31/12/2017 00:00:00,0,0,0,0,0
27304,40264,2017,Normal,Friends,Miscellaneous,Build My Heartlake City Accessory Set,40264-1,9.99,121.0,,Box,LEGO exclusive,16.5,12.2,4.6,,,,901,340,X,0,5.5,2.74,01/08/2017 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
27020,40265,2017,Normal,Friends,Miscellaneous,Tic-Tac-Toe,40265-1,,58.0,,Polybag,LEGO exclusive,17.0,17.0,1.3,,6.0,,2073,370,X,4,7.78,1.49,01/01/2017 00:00:00,31/12/2017 00:00:00,0,0,0,0,0
26940,40266,2017,Normal,Friends,Accessories,Mini Keepsake Box,40266-1,5.99,105.0,,Box,LEGO exclusive,14.1,12.2,6.1,,6.0,,994,284,X,0,6.0,1.99,01/01/2017 00:00:00,31/12/2017 00:00:00,0,0,0,0,0
27021,40267,2017,Normal,Duplo,,Find A Pair Pack,40267-1,,5.0,1.0,Polybag,LEGO exclusive,,,,,,,126,40,X,0,4.49,,,,0,0,0,0,0
26944,40268,2017,Normal,Star Wars,Rogue One,R3-M2,40268-1,,21.0,1.0,Polybag,Promotional,14.0,14.0,0.9,,6.0,,8826,2589,X,24,9.2,8.32,01/01/2017 00:00:00,31/12/2017 00:00:00,0,0,0,0,0
27325,40269,2017,Normal,Duplo,,Photo frame,40269-1,5.99,7.0,1.0,Polybag,{Not specified},23.0,23.0,3.0,,,,109,39,X,0,2.63,1.56,01/07/2017 00:00:00,31/12/2017 00:00:00,0,0,0,0,0
27759,40270,2018,Normal,BrickHeadz,Seasonal,Valentine's Bee,40270-1,9.99,140.0,,Box,LEGO exclusive,14.0,12.0,6.0,,10.0,,7627,886,X,13,16.58,9.31,01/01/2018 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
27872,40271,2018,Normal,BrickHeadz,Seasonal,Easter Bunny,40271-1,9.99,126.0,,Box,LEGO exclusive,14.0,12.0,5.8,,10.0,,7718,917,X,9,13.54,7.69,01/02/2018 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
27873,40272,2018,Normal,BrickHeadz,Seasonal,Halloween Witch,40272-1,9.99,151.0,,Box,LEGO exclusive,14.0,12.0,6.0,0.157,10.0,,6161,997,X,8,13.95,12.39,01/09/2018 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
27874,40273,2018,Normal,BrickHeadz,Seasonal,Thanksgiving Turkey,40273-1,9.99,114.0,,Box,LEGO exclusive,14.0,12.0,6.0,0.136,10.0,,5469,1015,X,9,15.98,12.89,01/10/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
27875,40274,2018,Normal,BrickHeadz,Seasonal,Mr. & Mrs. Claus,40274-1,19.99,341.0,,Box,LEGO exclusive,19.0,14.0,7.0,0.303,10.0,,9885,1428,X,3,25.38,19.72,01/10/2018 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
28031,40288,2018,Normal,Star Wars,Promotional,BB-8,40288-1,,48.0,,Polybag,LEGO exclusive,17.0,17.0,1.0,,6.0,12.0,7900,1957,X,8,16.02,10.61,15/04/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
28296,40289,2018,Normal,Harry Potter,Promotional,Diagon Alley,40289-1,,374.0,1.0,Box,Promotional,19.1,14.1,7.1,,10.0,,6848,2921,X,17,61.75,45.82,15/08/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
27770,40298,2018,Normal,Star Wars,Episode VIII,DJ,40298-1,,22.0,1.0,Polybag,Retail - limited,14.0,14.0,0.8,,6.0,,7688,1803,X,13,6.22,4.52,01/01/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
28089,40299,2018,Normal,Star Wars,Solo,Kessel Mine Worker,40299-1,,22.0,1.0,Polybag,{Not specified},14.0,14.0,0.7,,,,4806,2338,X,7,19.65,17.51,01/06/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
28090,40300,2018,Normal,Star Wars,Solo,Han Solo Mudtrooper,40300-1,,22.0,1.0,Polybag,LEGO exclusive,14.0,14.0,0.6,,,,7289,2377,X,4,16.67,11.93,01/06/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
27723,40301,2018,Normal,The LEGO Batman Movie,Miscellaneous,Bat Shooter,40301-1,,40.0,,Polybag,{Not specified},20.0,20.0,1.3,,6.0,,393,688,X,0,6.34,5.66,01/01/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
27722,40302,2018,Normal,City,Mountain Police,Become my City Hero,40302-1,,85.0,1.0,Polybag,Retail - limited,20.0,20.0,1.5,,,,428,714,X,0,6.3,8.99,01/01/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
28150,40303,2018,Normal,City,Miscellaneous,Vehicle Set,40303-1,,79.0,,Polybag,LEGO exclusive,,,,0.075,6.0,,524,510,X,0,4.35,,,,0,0,0,0,0
27721,40304,2018,Normal,Duplo,,Numbers,40304-1,,11.0,,Polybag,{Not specified},,,,,,,197,52,X,0,5.24,,,,0,0,0,0,0
27772,40307,2018,Normal,Disney,Disney Princess,Castle Interior Kit,40307-1,9.99,115.0,,Box,LEGO exclusive,16.5,12.2,4.6,,,,1181,481,X,4,7.49,5.85,01/01/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
28138,40315,2018,Normal,Ninjago,Promotional,NINJAGO Board Game,40315-1,,49.0,,Polybag,{Not specified},23.0,23.0,0.9,,,,125,274,X,0,3.85,,01/07/2018 00:00:00,31/12/2018 00:00:00,0,0,0,0,0
29252,40333,2019,Normal,Star Wars,Promotional,Battle of Hoth - 20th Anniversary Edition,40333-1,,195.0,,Box,LEGO exclusive,26.2,14.1,4.8,,6.0,12.0,9520,2867,X,4,40.02,30.0,01/05/2019 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
29160,40334,2019,Normal,Marvel Super Heroes,The Avengers,Avengers Tower,40334-1,19.99,211.0,1.0,Box,LEGO exclusive,14.1,26.2,6.1,,10.0,,6828,1751,X,10,31.23,22.0,31/03/2019 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
29196,40335,2019,Normal,Ideas,Promotional,Space Rocket Ride,40335-1,,154.0,1.0,Box,LEGO exclusive,9.0,14.0,4.5,0.18,8.0,,10918,2132,X,20,22.36,13.7,01/06/2019 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
29305,40342,2019,Normal,Ninjago,Secrets of the Forbidden Spinjitzu,NINJAGO Minifigure Set,40342-1,12.99,59.0,4.0,Blister pack,LEGO exclusive,25.0,15.0,3.2,,8.0,,2139,869,X,9,18.97,8.78,01/06/2019 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
29303,40343,2019,Normal,Marvel Super Heroes,Spider-Man: Far From Home,Spider-Man and the Museum Break-In,40343-1,14.99,49.0,3.0,Blister pack,LEGO exclusive,25.0,15.0,3.2,,8.0,,4627,1791,X,7,32.12,29.99,01/06/2019 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
29302,40344,2019,Normal,Collectable Minifigures,Combi-pack,Summer Celebration Minifigure Pack,40344-1,12.99,45.0,4.0,Blister pack,LEGO exclusive,25.0,15.0,3.0,0.067,6.0,,2841,811,X,0,13.14,9.99,01/06/2019 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
29308,40345,2019,Normal,City,Mars Exploration,Mars Exploration Minifigure Pack,40345-1,12.99,44.0,4.0,Blister pack,LEGO exclusive,15.0,25.0,3.0,0.07,6.0,,2384,1466,X,12,18.33,9.0,01/06/2019 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
28565,40348,2019,Normal,BrickHeadz,Seasonal,Birthday Clown,40348-1,9.99,150.0,,Box,LEGO exclusive,14.0,12.1,6.0,0.162,10.0,,5746,725,X,4,11.98,8.44,01/01/2019 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
28566,40349,2019,Normal,BrickHeadz,Seasonal,Valentine's Puppy,40349-1,9.99,147.0,,Box,LEGO exclusive,14.0,12.1,6.0,0.157,10.0,,4710,948,X,4,19.9,13.39,01/01/2019 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
28568,40350,2019,Normal,BrickHeadz,Seasonal,Easter Chick,40350-1,9.99,120.0,,Box,LEGO exclusive,13.8,12.0,6.0,0.144,10.0,,5627,905,X,4,14.13,7.2,01/02/2019 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
28569,40351,2019,Normal,BrickHeadz,Seasonal,Halloween Ghost,40351-1,9.99,136.0,,Box,LEGO exclusive,14.0,12.0,6.0,0.16,10.0,,4711,1901,X,0,26.73,17.32,01/09/2019 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
29572,40352,2019,Normal,BrickHeadz,Seasonal,Thanksgiving Scarecrow,40352-1,9.99,177.0,,Box,Retail - limited,14.0,12.0,6.0,0.168,10.0,,3803,1074,X,4,18.02,10.6,01/10/2019 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
28570,40353,2019,Normal,BrickHeadz,Seasonal,"Reindeer, Elf and Elfie",40353-1,19.99,281.0,,Box,LEGO exclusive,19.0,14.0,7.0,0.284,10.0,,7112,974,X,5,17.41,9.23,01/10/2019 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
28567,40354,2019,Normal,BrickHeadz,Seasonal,Dragon Dance Guy,40354-1,9.99,170.0,,Box,LEGO exclusive,14.0,12.0,6.0,0.158,10.0,,5491,834,X,5,13.53,10.35,01/01/2019 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
29135,40360,2019,Normal,Friends,Accessories,Name Sign,40360-1,9.99,91.0,,Box,LEGO exclusive,19.1,14.1,4.6,,,,204,236,X,0,14.32,,01/03/2019 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
29623,40361,2019,Normal,Disney,Frozen II,Olaf's Traveling Sleigh,40361-1,,97.0,1.0,Box,LEGO exclusive,14.1,12.2,4.6,,,,844,418,X,4,15.61,9.0,04/10/2019 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
29573,40362,2019,Normal,Star Wars,Promotional,Battle of Endor,40362-1,,197.0,,Box,LEGO exclusive,26.2,14.1,4.8,,,,7499,2881,X,0,39.11,33.11,04/10/2019 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
29301,40367,2019,Normal,BrickHeadz,Miscellaneous,Lady Liberty,40367-1,9.99,153.0,,Box,LEGO exclusive,9.1,12.2,7.8,,10.0,,8113,985,X,10,12.88,8.84,01/06/2019 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
29797,40372,2020,Normal,City,Police,Police MF Accessory Set,40372-1,12.99,42.0,4.0,Blister pack,LEGO exclusive,15.0,25.1,3.1,0.078,6.0,,1257,830,X,3,15.7,10.0,01/01/2020 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
29924,40373,2020,Normal,Collectable Minifigures,Combi-pack,Fairground Accessory Set,40373-1,12.99,51.0,4.0,Blister pack,LEGO exclusive,15.0,25.2,3.0,0.079,,,3475,954,X,5,16.16,11.23,01/03/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
29927,40374,2020,Normal,Ninjago,Rebooted,Golden Zane Accessory Set ,40374-1,12.99,73.0,4.0,Blister pack,Retail,25.0,15.0,3.2,,6.0,,1489,804,X,12,19.43,12.33,01/03/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
29880,40377,2020,Normal,BrickHeadz,Disney,Donald Duck,40377-1,9.99,90.0,,Box,Retail - limited,9.1,12.2,7.8,,10.0,,8292,952,X,5,12.56,6.2,01/02/2020 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
29881,40378,2020,Normal,BrickHeadz,Disney,Goofy & Pluto,40378-1,14.99,214.0,,Box,Retail - limited,14.1,12.2,6.1,,10.0,,8150,1005,X,0,16.12,12.59,01/02/2020 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
29652,40379,2020,Normal,BrickHeadz,Seasonal,Valentine's Bear,40379-1,9.99,150.0,,Box,Retail - limited,14.0,12.0,6.0,0.151,10.0,,4640,848,X,5,16.23,14.79,01/01/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
29653,40380,2020,Normal,BrickHeadz,Seasonal,Easter Sheep,40380-1,9.99,192.0,,Box,Retail - limited,14.0,12.0,6.0,0.157,10.0,,5740,793,X,5,11.65,8.09,01/02/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
30634,40381,2020,Normal,BrickHeadz,Monkie Kid,Monkey King,40381-1,9.99,175.0,,Box,LEGO exclusive,9.1,12.2,7.8,,10.0,,3407,597,X,5,14.43,7.96,01/08/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
29655,40383,2020,Normal,BrickHeadz,Wedding,Wedding Bride,40383-1,12.99,306.0,,Box,Retail - limited,15.7,14.1,7.1,,10.0,,3685,578,X,0,13.82,10.5,01/01/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
29656,40384,2020,Normal,BrickHeadz,Wedding,Wedding Groom,40384-1,12.99,255.0,,Box,Retail - limited,15.7,14.1,7.1,,10.0,,3739,566,X,0,12.75,9.01,01/01/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
27764,40388,2018,Normal,Disney,Miscellaneous,Mini-Doll Dress-Up Kit,40388-1,9.99,80.0,,Box,LEGO exclusive,16.5,12.2,4.6,,6.0,,574,373,X,0,11.0,7.81,01/01/2018 00:00:00,31/12/2019 00:00:00,0,0,0,0,0
30209,40407,2020,Normal,Star Wars,Promotional,Death Star II Battle,40407-1,,235.0,,Box,LEGO exclusive,26.2,14.1,4.8,,8.0,,8780,2088,X,15,27.74,17.65,01/05/2020 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
30667,40412,2020,Normal,BrickHeadz,Wizarding World,Hagrid & Buckbeak,40412-1,,270.0,,Box,LEGO exclusive,19.1,14.1,7.1,,10.0,,4535,1464,X,0,35.16,25.61,01/08/2020 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
30192,40414,2020,Normal,Super Mario,Expansion Set,Monty Mole & Super Mushroom,40414-1,,163.0,3.0,Box,LEGO exclusive,19.1,14.1,7.1,,,,1878,997,X,0,43.98,21.72,01/08/2020 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
30332,40418,2020,Normal,Marvel Super Heroes,Avengers,Falcon & Black Widow Team-Up,40418-1,14.99,60.0,4.0,Blister pack,LEGO exclusive,25.0,15.0,3.2,,8.0,,3811,1077,X,3,14.64,10.18,01/06/2020 00:00:00,31/12/2020 00:00:00,0,0,0,0,0
30331,40419,2020,Normal,Harry Potter,Accessories,Hogwarts Students Accessory Set,40419-1,14.99,53.0,4.0,Blister pack,LEGO exclusive,25.0,15.0,3.2,,6.0,,7118,1728,X,8,15.25,12.95,01/06/2020 00:00:00,31/12/2021 00:00:00,0,0,0,0,0
30817,40420,2021,Normal,BrickHeadz,Minions: The Rise of Gru,"Gru, Stuart and Otto",40420-1,19.99,244.0,,Box,Retail,19.1,14.1,7.1,,10.0,,2801,760,X,0,27.06,20.89,26/04/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
