Number,SetName,Theme,Year,Pieces,Minifigs,RetailPriceUSD,CurrentValueNew,ForecastValueNew2Y,ForecastValueNew5Y,RollingGrowthLastYear,RollingGrowth12M,PriceType,PriceDate,PriceValue,Currency,URL
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2024-11-15,96.67,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2024-11-01,91.52,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2024-10-14,89.37,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2024-09-26,85.0,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2024-09-14,79.88,USD,https://www.brickeconomy.com/api/v1/set/76266
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2025-02-15,36.26,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2025-02-03,39.89,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2025-01-01,34.99,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2024-12-14,35.44,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2024-09-14,39.99,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2024-08-30,39.78,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2024-08-14,39.29,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2024-08-01,39.91,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2024-07-14,39.99,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2024-07-02,37.89,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2024-06-17,36.85,USD,https://www.brickeconomy.com/api/v1/set/76272
76272-1,Batcave,DC Comics Super Heroes,2024,184,3,39.99,36.26,39.12,43.35,N/A,N/A,New,2024-06-01,38.79,USD,https://www.brickeconomy.com/api/v1/set/76272
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2025-01-15,9.97,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2025-01-01,9.71,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2024-12-01,8.64,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2024-11-15,8.48,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2024-08-14,10.99,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2024-08-01,8.49,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2024-07-14,9.98,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2024-06-17,8.53,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2024-06-01,10.05,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2024-02-26,10.99,USD,https://www.brickeconomy.com/api/v1/set/76275
76275-1,Motorcycle Chase: Spider-Man vs. Doc Ock,Marvel Super Heroes,2024,77,2,10.99,9.97,11.86,13.14,N/A,N/A,New,2024-01-07,17.93,USD,https://www.brickeconomy.com/api/v1/set/76275
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2025-02-03,99.29,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2025-01-15,90.64,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2025-01-01,90.0,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2024-12-15,86.01,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2024-11-15,85.03,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2024-11-01,95.69,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2024-10-14,95.02,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2024-09-27,86.13,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2024-09-14,92.43,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2024-08-01,92.69,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2024-07-15,90.89,USD,https://www.brickeconomy.com/api/v1/set/76388
76388-1,Hogsmeade Village Visit,Harry Potter,2021,851,7,89.99,99.29,118.33,151.67,N/A,N/A,New,2024-07-02,87.0,USD,https://www.brickeconomy.com/api/v1/set/76388
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2025-02-15,169.71,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2025-02-03,166.9,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2025-01-24,150.06,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2025-01-01,150.0,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2024-12-01,135.85,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2024-11-15,124.98,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2024-11-01,125.0,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2024-10-14,126.53,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2024-09-27,122.0,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2024-09-14,121.77,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2024-08-30,122.0,USD,https://www.brickeconomy.com/api/v1/set/76389
76389-1,Hogwarts Chamber of Secrets,Harry Potter,2021,1176,10,149.99,169.71,187.69,214.23,N/A,N/A,New,2024-08-15,120.61,USD,https://www.brickeconomy.com/api/v1/set/76389
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2025-02-15,79.99,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2025-02-03,82.02,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2025-01-24,84.03,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2025-01-15,79.99,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2025-01-01,80.42,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2024-12-14,69.99,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2024-12-01,69.98,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2024-11-01,69.99,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2024-10-14,69.98,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2024-09-26,69.21,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2024-09-14,69.0,USD,https://www.brickeconomy.com/api/v1/set/76402
76402-1,Hogwarts: Dumbledore's Office,Harry Potter,2022,654,6,79.99,79.99,83.67,89.1,N/A,N/A,New,2024-08-30,69.96,USD,https://www.brickeconomy.com/api/v1/set/76402
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2025-02-03,624.62,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2025-01-15,550.62,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2025-01-01,560.0,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2024-12-14,557.83,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2024-12-10,493.23,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2024-12-01,483.95,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2024-11-15,438.1,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2024-11-01,426.68,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2024-10-14,422.3,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2024-09-26,426.92,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2024-09-14,424.88,USD,https://www.brickeconomy.com/api/v1/set/76405
76405-1,Hogwarts Express Collectors' Edition,Harry Potter,2022,5129,20,499.99,624.62,694.88,798.62,N/A,N/A,New,2024-08-30,434.75,USD,https://www.brickeconomy.com/api/v1/set/76405
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2025-02-15,145.0,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2025-02-03,145.46,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2025-01-15,133.39,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2025-01-01,130.0,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2024-12-14,134.64,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2024-12-01,92.46,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2024-11-15,82.37,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2024-11-01,87.34,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2024-10-14,87.91,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2024-09-26,90.46,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2024-09-14,91.12,USD,https://www.brickeconomy.com/api/v1/set/76407
76407-1,The Shrieking Shack & Whomping Willow,Harry Potter,2022,777,6,89.99,145.0,162.61,188.6,N/A,N/A,New,2024-08-30,93.97,USD,https://www.brickeconomy.com/api/v1/set/76407
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2025-02-15,68.63,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2025-02-03,68.49,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2025-01-15,59.99,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2025-01-01,59.9,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2024-12-14,59.78,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2024-12-10,55.88,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2024-11-15,49.2,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2024-11-01,46.07,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2024-10-14,46.41,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2024-09-26,45.98,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2024-09-14,47.99,USD,https://www.brickeconomy.com/api/v1/set/76413
76413-1,Hogwarts: Room of Requirement,Harry Potter,2023,587,5,49.99,68.63,80.38,97.73,N/A,N/A,New,2024-08-30,45.09,USD,https://www.brickeconomy.com/api/v1/set/76413
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2025-02-15,80.16,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2025-02-03,70.0,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-12-14,70.12,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-12-01,70.69,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-11-15,72.09,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-11-01,72.63,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-10-14,70.73,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-09-26,62.13,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-09-14,61.06,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-08-14,59.99,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-08-01,61.06,USD,https://www.brickeconomy.com/api/v1/set/76414
76414-1,Expecto Patronum,Harry Potter,2023,754,2,69.99,80.16,91.54,108.33,N/A,N/A,New,2024-07-02,59.99,USD,https://www.brickeconomy.com/api/v1/set/76414
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2025-02-15,79.99,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2025-02-03,79.65,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2025-01-01,74.96,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2024-12-14,79.36,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2024-12-10,75.72,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2024-12-01,74.29,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2024-11-01,68.21,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2024-10-14,69.85,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2024-09-26,73.21,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2024-09-14,75.13,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2024-08-30,79.99,USD,https://www.brickeconomy.com/api/v1/set/76415
76415-1,The Battle of Hogwarts,Harry Potter,2023,730,6,79.99,79.99,83.68,89.14,N/A,N/A,New,2024-08-14,77.24,USD,https://www.brickeconomy.com/api/v1/set/76415
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2025-02-15,70.0,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2025-02-03,71.37,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2025-01-15,70.25,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2025-01-01,71.24,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2024-12-01,70.0,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2024-11-15,66.07,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2024-11-01,60.42,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2024-10-14,59.99,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2024-08-30,65.64,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2024-08-01,66.94,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2024-07-14,66.51,USD,https://www.brickeconomy.com/api/v1/set/76416
76416-1,Quidditch Trunk,Harry Potter,2023,599,4,67.99,70.0,87.24,105.58,N/A,N/A,New,2024-07-02,62.87,USD,https://www.brickeconomy.com/api/v1/set/76416
76422-1,Diagon Alley: Weasleys' Wizard Wheezes,Harry Potter,2023,834,7,89.99,148.71,165.64,190.63,N/A,N/A,New,2025-02-15,148.71,USD,https://www.brickeconomy.com/api/v1/set/76422
76422-1,Diagon Alley: Weasleys' Wizard Wheezes,Harry Potter,2023,834,7,89.99,148.71,165.64,190.63,N/A,N/A,New,2025-02-03,143.37,USD,https://www.brickeconomy.com/api/v1/set/76422
76422-1,Diagon Alley: Weasleys' Wizard Wheezes,Harry Potter,2023,834,7,89.99,148.71,165.64,190.63,N/A,N/A,New,2025-01-15,148.21,USD,https://www.brickeconomy.com/api/v1/set/76422
76422-1,Diagon Alley: Weasleys' Wizard Wheezes,Harry Potter,2023,834,7,89.99,148.71,165.64,190.63,N/A,N/A,New,2025-01-01,124.71,USD,https://www.brickeconomy.com/api/v1/set/76422
76422-1,Diagon Alley: Weasleys' Wizard Wheezes,Harry Potter,2023,834,7,89.99,148.71,165.64,190.63,N/A,N/A,New,2024-12-14,112.26,USD,https://www.brickeconomy.com/api/v1/set/76422
76422-1,Diagon Alley: Weasleys' Wizard Wheezes,Harry Potter,2023,834,7,89.99,148.71,165.64,190.63,N/A,N/A,New,2024-11-01,92.69,USD,https://www.brickeconomy.com/api/v1/set/76422
